Y,X,Tier,SignalBeta,Mismatch,ADF_PVal
UDXUSD,AUXAUD,Avoid,0.848670327336603,-2.2524780292884365,0.0
GBPCAD,NSXUSD,Tier 1: Strategic,0.06060064284398043,-0.899272770777103,0.0
UDXUSD,EURJPY,Avoid,1.5150837875020415,-0.07474563523343981,0.0
UDXUSD,GBPJPY,Avoid,1.478675167674425,-0.019632336376543782,0.0
UDXUSD,FRXEUR,Avoid,0.8639302781875383,-0.5590738744531034,0.0
UDXUSD,XAGUSD,Avoid,2.7359298554156104,0.14750436707183523,0.0
GBPCAD,XAGUSD,Avoid,0.19771055612845612,0.08944758696043886,0.0
UDXUSD,NSXUSD,Tier 1: Strategic,0.8331083499334597,1.0574466070161574,0.0
GBPCAD,FRXEUR,Tier 1: Strategic,0.06284109043279414,-1.172990350940634,0.0
GBPCAD,GBPJPY,Avoid,0.10756039578699475,3.8965684268024896,0.0
UDXUSD,SPXUSD,Tier 1: Strategic,0.9309440873888207,0.8051661219084831,0.0
UDXUSD,GRXEUR,Avoid,0.788284703608462,-0.4244058935509033,0.0
GBPCAD,EURJPY,Tier 1: Strategic,0.11020987882025793,1.1858370429528655,0.0
UKXGBP,NSXUSD,Avoid,1.0035567233044962,0.4028237875258422,0.0
UKXGBP,XAGUSD,Avoid,3.274579889517123,0.041574467468678926,0.0
ETXEUR,SPXUSD,Avoid,1.0879388838245623,0.6587996209738508,0.0
AUDUSD,SPXUSD,Avoid,-0.04157309130341675,-4.824428950811332,0.0
AUDUSD,GRXEUR,Avoid,-0.03518682063724502,-4.499910132585238,0.0
BCOUSD,USDJPY,Avoid,0.8735187630313601,0.13436457793343415,0.0
BCOUSD,UKXGBP,Avoid,0.46576411371398796,1.3612490806908415,0.0
BCOUSD,AUXAUD,Avoid,0.47572633895178024,1.3446836777892102,0.0
USDJPY,FRXEUR,Avoid,0.5549004726153064,0.3094678632211482,0.0
BCOUSD,EURJPY,Avoid,0.8500639976808602,0.4726658947952204,0.0
BCOUSD,GBPJPY,Avoid,0.829636325699932,0.4487806509184755,0.0
USDJPY,GBPJPY,Avoid,0.949784918130537,0.3179937671369839,0.0
BCOUSD,FRXEUR,Tier 1: Strategic,0.48469716279153435,1.0694214954118548,0.0
BCOUSD,XAGUSD,Avoid,1.525403363802725,0.2318050160718082,0.0
USDJPY,EURJPY,Avoid,0.9731471545384117,0.3695052750449989,0.0
BCOUSD,NSXUSD,Tier 1: Strategic,0.46741280516411987,0.8620495442214242,0.0
USDJPY,AUXAUD,Avoid,0.5446253639978197,0.29803640994493485,0.0
BCOUSD,SPXUSD,Tier 1: Strategic,0.5224219583574617,1.1112860834644371,0.0
BCOUSD,GRXEUR,Tier 1: Strategic,0.44219206417174906,0.9758782280942453,0.0
NZDUSD,USDJPY,Avoid,-0.08145718526677595,3.6816743370377765,0.0
NZDUSD,UKXGBP,Avoid,-0.043432552664757026,-1.8147229557116398,0.0
NZDUSD,AUXAUD,Tier 1: Strategic,-0.044360712775348,-1.122234325582921,0.0
USDJPY,UKXGBP,Avoid,0.5332196924918122,0.3085786967499628,0.0
NZDUSD,EURJPY,Avoid,-0.07926959636394681,-3.674747272695671,0.0
NZDUSD,GBPJPY,Avoid,-0.07736603944122829,-2.4152634625353318,0.0
NZDUSD,GRXEUR,Avoid,-0.0412350150824525,-1.8842505402748595,0.0
NZDUSD,FRXEUR,Avoid,-0.04519923106113923,-2.0075928385401185,0.0
NZDUSD,XAGUSD,Avoid,-0.14222364618024147,-1.8204707009023215,0.0
USDJPY,XAGUSD,Avoid,1.746157865350221,-0.05144942479165461,0.0
USDJPY,NSXUSD,Avoid,0.5351155744677054,0.19124641236867856,0.0
AUDUSD,NSXUSD,Avoid,-0.03719484555702904,-3.7937150522508407,0.0
USDJPY,SPXUSD,Avoid,0.5980942645963258,0.23913972775958928,0.0
ETXEUR,GRXEUR,Tier 1: Strategic,0.9207899097764162,1.0987790007740048,0.0
EURUSD,GRXEUR,Avoid,0.013964778205864146,1.6158125467291553,0.0
USDCAD,BCOUSD,Avoid,0.06916860410298266,-1.2438728843754032,0.0
USDCAD,USDJPY,Avoid,0.06038639625084713,1.5147335418715753,0.0
USDCAD,UKXGBP,Avoid,0.032200413926868385,-4.310458786617552,0.0
USDCAD,AUXAUD,Avoid,0.03288881439892808,-3.7759086483720647,0.0
UKXGBP,FRXEUR,Avoid,1.0406620548324772,0.6527752844487825,0.0
USDCAD,EURJPY,Avoid,0.058764742840716665,-4.393034764430121,0.0
USDCAD,GBPJPY,Avoid,0.05735634469280101,-3.233133404142424,0.0
UKXGBP,GBPJPY,Avoid,1.781236289834139,0.10032402496880971,0.0
USDCAD,FRXEUR,Avoid,0.03351043596741779,-3.8981627408887336,0.0
USDCAD,XAGUSD,Avoid,0.1054331832089688,-1.7243835082674772,0.0
JPXJPY,FRXEUR,Avoid,1.1724061765601843,0.7810815392143347,0.0
USDCAD,NSXUSD,Avoid,0.03231581956782684,-3.209194296565685,0.0
USDCAD,SPXUSD,Avoid,0.03611959260945579,-4.106090142515647,0.0
USDCAD,GRXEUR,Avoid,0.030571492405192507,-4.037581873854395,0.0
AUDUSD,BCOUSD,Avoid,-0.07960280606868372,-0.7877335527662294,0.0
AUDUSD,USDJPY,Avoid,-0.06950697773842404,2.5513240268961495,0.0
AUDUSD,UKXGBP,Avoid,-0.03706178865669806,-4.763548423227614,0.0
AUDUSD,AUXAUD,Avoid,-0.037852917520379996,-3.1817785577656643,0.0
UKXGBP,AUXAUD,Avoid,1.0213856202532037,0.611517069702428,0.0
AUDUSD,EURJPY,Avoid,-0.06763992742798076,-5.973963972427764,0.0
AUDUSD,GBPJPY,Avoid,-0.06601668557142754,-3.987738130562841,0.0
USDJPY,GRXEUR,Avoid,0.506237910484917,0.30417391141442507,0.0
AUDUSD,FRXEUR,Avoid,-0.038569650607223456,-4.548782723185169,0.0
AUDUSD,XAGUSD,Avoid,-0.12132689864787578,-2.3568541063547745,0.0
UKXGBP,EURJPY,Avoid,1.8250552040835792,0.2364673885960123,0.0
AUDNZD,FRXEUR,Avoid,0.006617366649611485,999.0,0.0
NZDUSD,SPXUSD,Avoid,-0.048718526131176686,-2.302412238403852,0.0
JPXJPY,EURJPY,Avoid,2.0560973122908472,0.47499166862159725,0.0
FRXEUR,GRXEUR,Tier 1: Strategic,0.9123034262082474,0.8339093571530222,0.0
AUDCAD,BCOUSD,Avoid,-0.01044164827091338,2.22498967325944,0.0
AUDCAD,USDJPY,Avoid,-0.009127036053097658,999.0,0.0
AUDCAD,UKXGBP,Avoid,-0.004864815384060389,999.0,0.0
AUDCAD,AUXAUD,Avoid,-0.00496761386204804,999.0,0.0
FRXEUR,SPXUSD,Avoid,1.0778400939769817,0.6149088743757749,0.0
AUDCAD,EURJPY,Avoid,-0.008881462549909179,999.0,0.0
AUDCAD,GBPJPY,Avoid,-0.008666470587771376,999.0,0.0
FRXEUR,NSXUSD,Avoid,0.9643444015618984,0.49201677944861527,0.0
AUDCAD,FRXEUR,Avoid,-0.005062797084406336,999.0,0.0
AUDCAD,XAGUSD,Avoid,-0.01590487320512196,-6.643662955611575,0.0
FRXEUR,XAGUSD,Avoid,3.146679719147015,0.04414809397468431,0.0
AUDCAD,NSXUSD,Avoid,-0.0048824816682549775,999.0,0.0
EURGBP,GRXEUR,Avoid,-0.012805837073188686,2.4762456396356147,0.0
EURGBP,SPXUSD,Avoid,-0.015129015791305704,1.3779692819590001,0.0
AUDCAD,SPXUSD,Avoid,-0.005457363074601813,999.0,0.0
AUDCAD,GRXEUR,Avoid,-0.0046185956354627515,999.0,0.0
EURGBP,NSXUSD,Tier 1: Strategic,-0.013536366818351717,1.183253613616842,0.0
XAUUSD,JPXJPY,Avoid,0.7164170292999535,-0.0537529777725896,0.0
XAUUSD,UDXUSD,Avoid,1.135251262024273,-0.010178647751979606,0.0
JPXJPY,GBPJPY,Avoid,2.0067316904163666,0.41382102604816423,0.0
EURGBP,XAGUSD,Avoid,-0.04417549131543722,-0.5860601262999307,0.0
EURGBP,FRXEUR,Avoid,-0.01403687887486595,1.8795628586998003,0.0
XAUUSD,BCOUSD,Avoid,1.7332135058667721,0.02146754124804138,0.0
XAUUSD,USDJPY,Avoid,1.5136604542624692,-0.35692606810773925,0.0
XAGUSD,NSXUSD,Avoid,0.3065589782244735,0.4466884607189086,0.0
AUDCAD,ETXEUR,Avoid,-0.00500480229689631,999.0,0.0
XAGUSD,SPXUSD,Avoid,0.34264194660488284,0.5050868583180078,0.0
AUDCAD,UDXUSD,Avoid,-0.007082803551686852,999.0,0.0
HKXHKD,XAUUSD,Avoid,1.42693858928168,0.16214039807863959,0.0
EURUSD,SPXUSD,Avoid,0.01649916744688741,3.4528006505179745,0.0
HKXHKD,JPXJPY,Avoid,1.0222639440064376,0.6778885464095745,0.0
HKXHKD,UDXUSD,Avoid,1.6185156350104193,0.23037997121705292,0.0
EURCHF,GRXEUR,Avoid,0.01331880048529221,5.016936085705923,0.0
HKXHKD,ETXEUR,Avoid,1.1918387004257518,0.33993407550270593,0.0
EURCHF,SPXUSD,Avoid,0.015735223402808092,4.616482783553239,0.0
NSXUSD,GRXEUR,Tier 1: Strategic,0.9460377544881649,0.926744254874529,0.0
HKXHKD,BCOUSD,Avoid,2.473108194754434,0.07376169350756004,0.0
HKXHKD,USDJPY,Avoid,2.1598665948855333,0.3127343037647109,0.0
HKXHKD,UKXGBP,Avoid,1.151669336238166,0.7406549767605206,0.0
HKXHKD,AUXAUD,Avoid,1.1762932227888785,0.6565172720544248,0.0
XAUUSD,UKXGBP,Avoid,0.8071014027380422,-0.04374000293940173,0.0
NSXUSD,SPXUSD,Tier 1: Strategic,1.1176930778384335,1.0632532142873652,0.0
HKXHKD,GBPJPY,Avoid,2.051393984452674,0.34448709830292457,0.0
GBPUSD,GRXEUR,Avoid,0.026762874305993264,2.028559241691835,0.0
HKXHKD,FRXEUR,Avoid,1.1984992017818086,0.6920149619804975,0.0
HKXHKD,XAGUSD,Avoid,3.771062446660961,0.09718646917773524,0.0
HKXHKD,NSXUSD,Avoid,1.1557648000851688,0.5270694718669635,0.0
GBPUSD,SPXUSD,Avoid,0.03161903807746778,2.4711580740459653,0.0
GBPUSD,NSXUSD,Avoid,0.028289712031371705,1.7485873803262093,0.0
HKXHKD,SPXUSD,Avoid,1.291791465305465,0.6241825470803892,0.0
HKXHKD,GRXEUR,Avoid,1.093393363749671,0.6804250070050463,0.0
AUDCAD,XAUUSD,Avoid,-0.006025476262493642,999.0,0.0
XAGUSD,GRXEUR,Avoid,0.29001486844663976,0.4821664458322574,0.0
AUDCAD,JPXJPY,Avoid,-0.004319578330774309,999.0,0.0
HKXHKD,EURJPY,Avoid,2.101860477787083,0.4318597393437346,0.0
XAUUSD,AUXAUD,Avoid,0.8243553040781367,-0.05164691768280942,0.0
XAUUSD,ETXEUR,Avoid,0.8351362054198607,-0.0352020110319939,0.0
NZDCAD,AUXAUD,Avoid,-0.01147529140177305,6.475276262889872,0.0
EURJPY,GBPJPY,Avoid,0.9759938678597994,0.5738169351705007,0.0
AUDNZD,SPXUSD,Avoid,0.007132269387195689,999.0,0.0
NZDCAD,ETXEUR,Avoid,-0.011624774936393988,1.809401097269726,0.0
EURJPY,SPXUSD,Avoid,0.6145980698465533,0.3250531475761903,0.0
JPXJPY,UDXUSD,Avoid,1.5808562590229025,0.25878324195548164,0.0
NZDCAD,GRXEUR,Avoid,-0.010666683022503051,4.269747271502133,0.0
NZDCAD,BCOUSD,Avoid,-0.024110847712437433,2.1847983470066206,0.0
NZDCAD,SPXUSD,Avoid,-0.012602673369313944,2.8485306803990107,0.0
NZDCAD,UDXUSD,Avoid,-0.015812008253233915,1.230457033674995,0.0
AUDNZD,GRXEUR,Avoid,0.006037051833404844,999.0,0.0
NZDCAD,UKXGBP,Avoid,-0.011235465833984314,5.296082853856454,0.0
EURJPY,NSXUSD,Avoid,0.5498812527620384,0.24632807184528638,0.0
NZDCAD,EURJPY,Avoid,-0.020510927000008252,-1.650041242532116,0.0
NZDCAD,GBPJPY,Avoid,-0.02001562663460587,-0.10747580158697832,0.0
EURJPY,XAGUSD,Avoid,1.7943157594185313,0.07446686049044304,0.0
NZDCAD,FRXEUR,Avoid,-0.011692260690055845,3.385690412757626,0.0
NZDCAD,XAGUSD,Avoid,-0.03680119598417723,-2.1318674547143246,0.0
EURJPY,FRXEUR,Avoid,0.5702120975208436,0.3553259150319583,0.0
NZDCAD,USDJPY,Avoid,-0.021077035226946084,9.893575978698935,0.0
NZDCAD,JPXJPY,Avoid,-0.009973917064109621,999.0,0.0
EURJPY,GRXEUR,Avoid,0.5202066079219405,0.33919778455300437,0.0
XAUUSD,SPXUSD,Avoid,0.9053051283064404,-0.015495513388022663,0.0
GBPJPY,GRXEUR,Avoid,0.5330020434837158,0.39001544266441535,0.0
XAUUSD,EURJPY,Avoid,1.4730057961913081,0.09032209211956102,0.0
AUDNZD,XAGUSD,Avoid,0.020858340707309752,1.3952772725931897,0.0
JPXJPY,AUXAUD,Avoid,1.1506956692808494,0.7655024683240701,0.0
JPXJPY,UKXGBP,Tier 1: Strategic,1.1265989947659445,0.8173725589443674,0.0
XAUUSD,GBPJPY,Avoid,1.4376422591068296,0.030473108884335614,0.0
JPXJPY,USDJPY,Avoid,2.1128341876834384,0.6061116670472778,0.0
XAUUSD,GRXEUR,Avoid,0.7662627642701966,-0.04951985756403223,0.0
GBPJPY,SPXUSD,Avoid,0.6297147937674672,0.3509060678630169,0.0
XAUUSD,FRXEUR,Avoid,0.8399227986984994,-0.050718061092709155,0.0
JPXJPY,BCOUSD,Avoid,2.4192234386755356,0.0837527209113377,0.0
AUDNZD,NSXUSD,Avoid,0.006381495926967735,999.0,0.0
GBPJPY,NSXUSD,Avoid,0.5634066209537589,0.26951564580974097,0.0
XAUUSD,NSXUSD,Avoid,0.8099742585535811,-0.01183319535077026,0.0
GBPJPY,XAGUSD,Avoid,1.8384553742866252,0.05952108359025872,0.0
JPXJPY,ETXEUR,Avoid,1.1661858386870823,0.38295971517694954,0.0
GBPJPY,FRXEUR,Avoid,0.5842375753885551,0.3913894374297005,0.0
XAUUSD,XAGUSD,Avoid,2.642689323811386,0.16995274515886546,0.0
NZDCAD,NSXUSD,Avoid,-0.011275644043128448,2.327833634582334,0.0
AUDUSD,GBPCAD,Avoid,-0.6137301996378456,0.0333631218418299,1.4210092985706005e-29
ETXEUR,GBPCAD,Avoid,16.038559105259534,-0.007864379704393557,1.9078897142255577e-29
BCOUSD,GBPCAD,Avoid,7.71827381269329,-0.049403924215854746,5.727419524951549e-29
AUXAUD,GBPCAD,Avoid,16.21778987477414,-0.00996575743391582,6.234542690954459e-29
HKXHKD,GBPCAD,Avoid,19.0759086949552,-0.0059016746368025005,6.236279899258127e-29
UKXGBP,GBPCAD,Avoid,16.565243676387524,-0.02582610068564289,7.064121026055454e-29
JPXJPY,GBPCAD,Avoid,18.663613938618816,-0.011092922621735626,7.068220404460331e-29
USDJPY,GBPCAD,Avoid,8.833608692625427,-0.008407944861216831,7.686078894287482e-29
XAUUSD,GBPCAD,Avoid,13.367956685353148,0.00572200529799944,8.530976874352307e-29
USDCAD,GBPCAD,Avoid,0.5333210205229144,0.6293084666215564,1.6289069165803243e-28
NZDUSD,GBPCAD,Avoid,-0.7197581560042825,-0.061646550266858474,1.7833789514669963e-28
UDXUSD,GBPCAD,Avoid,13.899858800420807,-0.03816482449961559,1.8724936626366566e-28
NZDCAD,GBPCAD,Avoid,-0.18649071809558473,-2.054672687059441,3.5221951925222347e-28
UKXGBP,SPXUSD,Avoid,1.121668067464375,0.50762331183192,1.219161842887429e-27
AUDCAD,GBPCAD,Avoid,-0.08046509073904053,-3.9440767808147754,2.314399230592477e-27
UDXUSD,NZDUSD,Avoid,-19.354734508272966,-0.04993050123749628,3.385853611037821e-25
AUDUSD,NZDUSD,Avoid,0.8525900112600089,0.7752782777464275,3.9620869195473763e-25
USDCHF,GBPCAD,Avoid,-0.01122532881787981,12.654596581676913,7.239074411487015e-25
BCOUSD,NZDUSD,Avoid,-10.724698107483258,-0.031264376803859975,7.556883881475667e-25
JPXJPY,NZDUSD,Avoid,-25.93043265021781,-0.013058515151482823,1.41480403601485e-24
XAUUSD,NZDUSD,Avoid,-18.57201370482121,-0.025700156618649696,1.6331886728887302e-24
HKXHKD,NZDUSD,Avoid,-26.502722055969357,-0.024656289457319323,2.1110537248575512e-24
ETXEUR,NZDUSD,Avoid,-22.275064207503252,-0.004991867164557096,2.4673194902358398e-24
NZDCAD,NZDUSD,Avoid,0.25921226446427076,2.0360755814757217,9.288668931404697e-24
USDCAD,NZDUSD,Avoid,-0.7408615864774651,0.48304480870090777,1.1051317469036052e-23
AUDCAD,NZDUSD,Avoid,0.11180578125800475,2.7223037753690784,2.0745577310147855e-23
UDXUSD,AUDUSD,Avoid,-22.853331512415934,-0.032700489579980965,1.138391314674629e-22
HKXHKD,GBPUSD,Avoid,40.93067752453032,0.010701393789399263,6.998748605181975e-22
ETXEUR,GBPUSD,Avoid,34.370841882377746,0.007297743870895059,1.0225021708955694e-21
EURGBP,GBPUSD,Avoid,-0.4776471848344449,0.7962124408859854,1.1616836606522996e-21
ETXEUR,AUDUSD,Avoid,-26.10817961601994,-0.017419068824772163,1.7413638013357885e-21
AUDNZD,GBPUSD,Avoid,0.2277100885715516,0.08243843951928873,2.8368997209335392e-21
NZDUSD,GBPUSD,Avoid,-1.5454558356817907,-0.27103762686584326,3.697395667713723e-21
UDXUSD,USDCAD,Avoid,26.242757279871118,-0.022129744962664618,5.521084255853118e-21
GBPCAD,GBPUSD,Avoid,2.1449914235346794,0.2768292891445667,7.214272080157759e-21
USDCAD,GBPUSD,Avoid,1.1451606965063466,-0.2509186668565992,7.534874517098137e-21
NZDCAD,AUDUSD,Avoid,0.3048485253305146,0.7249225692981551,1.0558979666572825e-20
USDCAD,AUDUSD,Avoid,-0.8688517205211465,0.5114591873672482,1.3326615432509018e-20
AUDCAD,AUDUSD,Avoid,0.13123778523939567,3.3637725118108466,1.362722591766044e-20
XAGUSD,GBPUSD,Avoid,10.849274968530493,0.06034413965947437,2.2442248085915274e-20
XAUUSD,GBPUSD,Avoid,28.683150627211905,0.013764229915370707,2.893019479236009e-20
JPXJPY,GBPUSD,Avoid,40.05225505730625,0.005293874952429861,3.010121517586862e-20
USDCHF,NZDUSD,Avoid,0.015443579564765678,-20.653313458831988,3.2382549093927844e-20
EURJPY,GBPUSD,Avoid,19.48097990296094,0.018460417630643194,3.29593361011963e-20
FRXEUR,GBPUSD,Avoid,34.15772117042011,0.004332716422200269,3.4423826080714173e-20
UKXGBP,GBPUSD,Avoid,35.54657041953993,-0.004287162319987589,3.463989832556805e-20
USDJPY,GBPUSD,Avoid,18.958187563912716,-0.007249608241351096,3.7837790865964123e-20
GBPJPY,GBPUSD,Avoid,19.95823623446725,0.03722618084537211,3.7878264322449427e-20
AUDCAD,GBPUSD,Tier 1: Strategic,-0.17228788157138047,-0.8658505643431037,9.595485792108135e-20
NZDCAD,GBPUSD,Avoid,-0.40040909447134193,-0.32915869916487533,1.0511807351497487e-19
AUDUSD,GBPUSD,Avoid,-1.3173293893672882,-0.3312469408923798,1.2203516154050797e-19
AUXAUD,GBPUSD,Avoid,34.79914472147716,0.0025117079444971547,1.3405818599909513e-19
BCOUSD,GBPUSD,Avoid,16.563198743819726,0.023391773799995314,1.6392774306232341e-19
AUDCAD,USDCAD,Avoid,-0.15165486236183537,-1.6297637520199613,2.4658580049148484e-19
NZDCAD,USDCAD,Tier 1: Strategic,-0.3518233422206917,-1.0270119772397663,4.549719473982491e-19
UDXUSD,GBPUSD,Avoid,30.064358108751513,-0.004771543248597364,6.490621995008744e-19
XAUUSD,AUDUSD,Avoid,-21.78843024103872,-0.021627607349687692,1.542535514996692e-18
JPXJPY,AUDUSD,Avoid,-30.42519618917699,-0.0207018938654921,1.7254325659089402e-18
HKXHKD,AUDUSD,Avoid,-31.093884455587915,-0.030203934252174935,2.2815237876218602e-18
ETXEUR,USDCAD,Avoid,30.06755207998634,-0.016243967125254156,3.1688768142130534e-18
USDCHF,GBPUSD,Avoid,-0.024142750437400634,14.136386935333357,7.357869374034779e-18
JPXJPY,USDCAD,Avoid,35.02343720965735,-0.015863071165117024,1.8829644591653845e-17
HKXHKD,USDCAD,Avoid,35.79389835101859,-0.020106680680111323,2.0219617963243735e-17
XAUUSD,USDCAD,Avoid,25.082497815909228,-0.016246294558459645,2.0335040017311864e-17
USDCHF,AUDUSD,Avoid,0.017812926455214508,-17.472476643700606,4.747550324608717e-17
USDCHF,USDCAD,Avoid,-0.02050688314067087,-11.951030815837047,6.89321802851789e-16
GBPUSD,EURUSD,Avoid,1.917828574117203,0.3340674983022365,1.257287893841443e-14
EURGBP,EURUSD,Avoid,-0.9183819210424162,-0.22181655323119523,1.3222343534427291e-14
XAGUSD,EURUSD,Avoid,20.759737584256523,0.0457676200425723,1.3935710740231356e-14
EURGBP,EURCHF,Avoid,-0.9574699092971916,-0.1737703393727536,2.3463758957710716e-14
GBPCAD,EURUSD,Avoid,4.106275471677511,0.06294064287001065,2.9142551038677924e-14
HKXHKD,EURUSD,Avoid,78.35648934622509,0.006701382248022765,3.26548483725354e-14
XAUUSD,EURUSD,Avoid,54.90485895962783,0.010916886429084935,3.710667266904017e-14
UKXGBP,EURUSD,Avoid,68.06251624253991,0.0004622688973745479,4.2025754844769465e-14
JPXJPY,EURUSD,Avoid,76.69437648627073,0.0014923138308165199,4.276921822676974e-14
FRXEUR,EURUSD,Avoid,65.40740424652792,0.0013578281702890153,4.3596194465612763e-14
GBPJPY,EURUSD,Avoid,38.2189007553266,0.010690998913262018,4.381032291803309e-14
EURJPY,EURUSD,Avoid,37.301261914021566,0.01636076533177876,4.450727210335828e-14
USDCAD,EURUSD,Avoid,2.188760941035757,-0.1751119193233501,4.4598796254377397e-14
USDJPY,EURUSD,Avoid,36.3009839613346,-0.006386802142385367,4.462114292820458e-14
AUXAUD,EURUSD,Avoid,66.62865396964598,0.0007061406580739692,4.861188866942657e-14
NSXUSD,EURUSD,Avoid,67.82649922769642,0.0032878690008375667,5.133717084198236e-14
AUDNZD,EURUSD,Avoid,0.4419320381711733,0.08369369495792175,5.3518747913338316e-14
NZDUSD,EURUSD,Avoid,-2.963801823994955,-0.19968023466706358,6.368150537265923e-14
AUDNZD,EURCHF,Avoid,0.46044824943209756,0.18536565597833668,7.925827654069163e-14
AUDCAD,EURUSD,Avoid,-0.33253297903377266,-0.7363325409335488,1.1986714871988067e-13
ETXEUR,EURUSD,Avoid,65.62434464614799,0.003127146740253772,2.0199278782782502e-13
BCOUSD,EURUSD,Avoid,31.757719401232148,0.012109508908802405,2.8686386400894173e-13
AUDNZD,EURGBP,Avoid,-0.48189132534789975,-0.041583119247481114,3.0455194134413717e-13
AUDUSD,EURUSD,Avoid,-2.5210744289502918,-0.24858372360937253,4.746522397638323e-13
BCOUSD,EURGBP,Avoid,-34.862208844030185,0.003880654281993459,5.206714376301721e-13
JPXJPY,EURGBP,Avoid,-84.2895699295824,0.0021714370556620427,7.841885451765998e-13
HKXHKD,EURGBP,Avoid,-86.11785998704916,0.0004549799920982573,8.106388491056454e-13
AUXAUD,EURGBP,Avoid,-73.22116302704019,0.0010114879877738635,8.238210813003419e-13
UKXGBP,EURGBP,Avoid,-74.80146898953446,-0.003563817797448404,8.705779000631398e-13
GBPJPY,EURGBP,Avoid,-41.99950446021489,0.015095957310948203,8.868599756675604e-13
EURJPY,EURGBP,Avoid,-41.00033306533912,-0.004270769267474036,8.877406375527069e-13
XAUUSD,EURGBP,Avoid,-60.35002233450366,-0.0017947265268668457,9.238419294789711e-13
USDJPY,EURGBP,Avoid,-39.90043492709273,0.0016110510895556457,9.471406502881257e-13
AUDCAD,EURCHF,Avoid,-0.34772406283558527,-0.3607719825819731,1.4646161274351966e-12
GBPUSD,EURCHF,Avoid,2.00430181596508,0.17044214087773812,1.8691130653731945e-12
GBPCAD,EURGBP,Avoid,-4.509528354333063,0.12960600983270784,2.3786076960845345e-12
NZDCAD,EURUSD,Avoid,-0.7752469119067259,-0.26983603525003025,2.5870920132494398e-12
ETXEUR,EURGBP,Avoid,-72.18292780733208,0.001836021799180299,2.5982637868646914e-12
