Y,X,Tier,SignalBeta,Mismatch,ADF_PVal
NZDUSD,AUXAUD,Tier 1: Strategic,-0.04607791925093416,-1.1035910262177921,2.2423938397322933e-29
AUDNZD,SPXUSD,Avoid,0.009720179419414061,999.0,2.3391061198427846e-29
AUDCAD,UKXGBP,Avoid,-0.005679151621053215,999.0,2.3457827840185855e-29
UDXUSD,FRXEUR,Avoid,1.0794013983114097,0.5599451063740267,2.4084679986218422e-29
AUDCAD,NSXUSD,Avoid,-0.005684059924517329,999.0,2.470733738685436e-29
USDCAD,AUXAUD,Avoid,0.03140845739618083,-3.78479210661269,2.5061119312974656e-29
HKXHKD,AUXAUD,Avoid,1.1728689005063102,0.5551203513700415,2.713614575417332e-29
EURJPY,NSXUSD,Avoid,0.547547569957193,0.25883706929694567,2.980340177112309e-29
GBPCAD,UKXGBP,Avoid,0.059827154709100966,-2.754964009682461,2.9916951354736036e-29
GBPCAD,NSXUSD,Avoid,0.05992084399139851,-0.6181763482481282,3.0123946600636206e-29
AUDCAD,AUXAUD,Avoid,-0.005800432557101601,999.0,3.214572279940958e-29
GBPCAD,AUXAUD,Avoid,0.06112246807774174,-0.43711991116744864,3.746882212001871e-29
EURUSD,GRXEUR,Avoid,0.014996472653375854,-0.4366747541270952,3.912230888168359e-29
AUDUSD,UKXGBP,Avoid,-0.036419873795025565,-4.2748648690853965,4.7730103784959735e-29
AUDUSD,NSXUSD,Avoid,-0.03647491461186398,-3.4363798816956184,5.0396442305262337e-29
USDCHF,ETXEUR,Avoid,-0.0012551243733314036,999.0,5.654302936559824e-29
AUDUSD,AUXAUD,Avoid,-0.037206947339195225,-2.9450273713516197,5.76238931485703e-29
HKXHKD,XAUUSD,Avoid,1.4342441513676236,0.07970872039483941,6.397445163828984e-29
FRXEUR,XAUUSD,Avoid,1.2025549905048556,-0.0913264164515493,7.056858596902299e-29
UDXUSD,SPXUSD,Tier 1: Strategic,1.16483172406757,0.7930379990923817,7.733891516021947e-29
EURUSD,UKXGBP,Avoid,0.01582432285185721,0.21911060762795934,9.090404340654389e-29
ETXEUR,SPXUSD,Avoid,1.0430217869980751,0.6543224571702556,9.450326261142938e-29
USDCHF,SPXUSD,Avoid,-0.0013045844304468257,999.0,9.839742039142743e-29
AUDCAD,ETXEUR,Avoid,-0.006122931805688468,999.0,1.0251028095587383e-28
EURUSD,NSXUSD,Avoid,0.015847780572247276,1.737188020758267,1.0583831762541825e-28
XAGUSD,XAUUSD,Avoid,0.3792391869563875,3.1765974613077876,1.0631119726069756e-28
AUDNZD,XAUUSD,Avoid,0.01084992654985631,-1.9677781015166238,1.2434250663422191e-28
EURUSD,AUXAUD,Avoid,0.01616712026913511,2.1442606167293126,1.475651102147894e-28
AUDCAD,SPXUSD,Avoid,-0.006361165603339287,999.0,1.5928152934447074e-28
GBPJPY,JPXJPY,Avoid,0.4973126276811539,0.5282027386351432,1.8296498543406794e-28
EURUSD,FRXEUR,Avoid,0.016439416842688046,0.6467508352584675,1.927758764991712e-28
GBPCAD,SPXUSD,Avoid,0.06706832518428792,-0.6043720807498271,2.1441563486800425e-28
EURUSD,ETXEUR,Avoid,0.017058591441053067,0.5543970501339529,2.766194557796681e-28
ETXEUR,XAUUSD,Avoid,1.1620458837518481,-0.12582820144193455,2.7958140680188227e-28
AUXAUD,XAUUSD,Avoid,1.2228718215039676,-0.03382862160169618,3.0536911370647835e-28
EURJPY,SPXUSD,Avoid,0.6128586300441239,0.33943330167463426,5.11618420814869e-28
UDXUSD,XAUUSD,Avoid,1.3002258643641944,-0.03247384114963743,5.520409721459631e-28
EURUSD,SPXUSD,Avoid,0.017740146532185322,3.0459088773624927,8.416251649188e-28
USDCHF,XAUUSD,Avoid,-0.0014591613136316266,999.0,8.630516135329006e-28
NZDUSD,XAUUSD,Avoid,-0.05635487352652383,-6.305685702207494,8.866258294832917e-28
AUDCAD,XAUUSD,Avoid,-0.007093626552970291,999.0,1.3440512385654851e-27
GBPUSD,NSXUSD,Avoid,0.029130875523449853,1.7015783187150415,1.795392199176315e-27
GBPCAD,XAUUSD,Avoid,0.07474021380703047,0.4241567267519114,1.9911308445198605e-27
GBPUSD,UKXGBP,Avoid,0.029087317944916508,-1.9204703783521226,2.204861307688541e-27
GBPUSD,AUXAUD,Avoid,0.029716858220095312,3.1323858642525804,3.212391932386043e-27
AUDUSD,XAUUSD,Avoid,-0.045490326802204065,-7.357618532933438,3.355497565281678e-27
EURUSD,XAUUSD,Avoid,0.0197783952214047,17.549276659969273,8.06386950383188e-27
GBPUSD,SPXUSD,Avoid,0.032606652066808024,2.783430586405919,1.0414879789811064e-26
EURJPY,XAUUSD,Avoid,0.6830118609650496,0.13483657897399468,3.656784346885626e-26
FRXEUR,UKXGBP,Tier 1: Strategic,0.9625280349453849,0.8178872234083522,4.432410148931354e-26
GBPUSD,XAUUSD,Avoid,0.036344620085396045,7.7410362400246795,5.578039027675708e-26
BCOUSD,ETXEUR,Avoid,0.5170263142656508,0.46851037940701284,3.6892126081999533e-25
AUDNZD,EURJPY,Avoid,0.015879940491113017,4.5395815003323055,6.112100640242477e-25
BCOUSD,EURJPY,Avoid,0.877625855294129,0.4958548721606383,6.885097389707525e-25
BCOUSD,GBPJPY,Avoid,0.8568414523711547,0.39814731523819963,1.0985805659614072e-24
NZDCAD,UKXGBP,Avoid,-0.014361140273448269,2.2031232839323267,2.001074898913759e-24
NZDCAD,NSXUSD,Tier 1: Strategic,-0.014377223860176676,1.164740833408515,2.218569928568245e-24
JPXJPY,EURJPY,Avoid,2.0595780426944876,0.4636637540644132,2.485792088100801e-24
SPXUSD,UKXGBP,Tier 1: Strategic,0.8920520204417988,0.8529455185039803,2.6617210850192908e-24
FRXEUR,SPXUSD,Avoid,1.0790122532054298,0.6043240965661822,3.045688160912188e-24
NZDCAD,AUXAUD,Avoid,-0.014671141703048042,4.627236173877403,3.312708833646398e-24
UDXUSD,GBPJPY,Avoid,1.8577975595195593,0.23614073265231988,4.019054333094411e-24
GRXEUR,SPXUSD,Avoid,1.1827810870516056,0.6171658139029119,6.77445434531529e-24
UDXUSD,EURJPY,Avoid,1.9028891533252794,0.21740366299334296,7.380786345317954e-24
GRXEUR,EURJPY,Avoid,1.9299821340736067,0.30932109184066336,7.795431553367295e-24
NZDCAD,ETXEUR,Avoid,-0.01552921041550892,1.823388005133833,1.423765122436841e-23
UDXUSD,USDJPY,Avoid,1.9600677943092493,0.3492421176079844,1.501031134751601e-23
NZDCAD,SPXUSD,Avoid,-0.01609417466367492,1.3776188840277563,1.9600463509342483e-23
FRXEUR,EURJPY,Avoid,1.7606515541638106,0.31966206545618503,3.068910546069482e-23
AUDCAD,EURJPY,Avoid,-0.010376590617494038,-6.893030836938702,3.1426361741981624e-23
EURUSD,GBPJPY,Avoid,0.028271447838527607,7.765798483130723,1.036076066932409e-22
NZDCAD,XAUUSD,Avoid,-0.017957846121684596,-5.823416909548445,1.6184317582870318e-22
EURUSD,EURJPY,Avoid,0.0289560956424416,15.585917827419953,1.8178958258664393e-22
HKXHKD,USDJPY,Avoid,2.162537877404058,0.21354206724371563,1.8294119057863668e-22
USDJPY,EURJPY,Avoid,0.9710388504316434,0.3875528928873844,1.9023639509779351e-22
GBPJPY,USDJPY,Avoid,1.0548027244287475,0.6136129036497289,2.6583759706203725e-22
EURUSD,USDJPY,Avoid,0.029826223793595275,-7.7970567012841645,4.492632796119522e-22
EURUSD,UDXUSD,Avoid,0.016412948129581585,2.4810623194505217,7.012174696659275e-22
BCOUSD,UDXUSD,Avoid,0.49876675324535424,0.6485035302782317,8.457184084233838e-22
HKXHKD,JPXJPY,Avoid,1.0195848511978685,0.45087901776651135,9.844631067650631e-22
USDCAD,UKXGBP,Avoid,0.0307426249779097,-3.5195490584151803,3.492834332584296e-21
USDCAD,NSXUSD,Avoid,0.03079276211392653,-2.8052981395522365,4.4814192870581994e-21
USDCAD,XAUUSD,Avoid,0.03839906605824235,-6.519810013777261,1.2741327866882662e-20
GBPJPY,XAUUSD,Avoid,0.6995753189623927,0.037663457201432535,1.5677916507343912e-20
GBPJPY,HKXHKD,Avoid,0.48776971020669474,0.28168551866833264,4.008725734405702e-20
USDJPY,XAUUSD,Avoid,0.6632300218497137,-0.3846530514871652,7.250050185326536e-20
HKXHKD,SPXUSD,Avoid,1.28694020413783,0.44401314561160343,2.699182401954016e-19
NZDCAD,EURJPY,Avoid,-0.026277458475236614,0.04050534825057586,1.229978407351436e-18
AUDNZD,XAGUSD,Avoid,0.028663926594631902,0.3926999802346617,2.241247070466459e-18
NSXUSD,UKXGBP,Tier 1: Strategic,0.9984572510391306,0.9078029993551202,4.6652740465581906e-18
SPXUSD,NSXUSD,Tier 1: Strategic,0.8934312606803555,0.762595390013194,4.7719670226005395e-18
HKXHKD,XAGUSD,Avoid,3.7823595520095696,0.0484973186154812,5.93579755684361e-18
GRXEUR,XAGUSD,Avoid,3.4765078375676377,0.026916589754650073,1.2194681500705848e-17
EURCHF,XAGUSD,Tier 1: Strategic,0.04831911197023368,1.271082098056332,3.1450222037704696e-17
FRXEUR,XAGUSD,Avoid,3.1715007123281076,0.03355571916533663,3.180072429552425e-17
ETXEUR,XAGUSD,Avoid,3.0624759487835345,0.03637608275190732,7.406541462278523e-17
USDJPY,SPXUSD,Avoid,0.5951153803239002,0.2588420592486792,8.944902790269263e-17
SPXUSD,XAGUSD,Avoid,2.9392390575316023,0.048884273582958444,1.2137394648555243e-16
UDXUSD,XAGUSD,Avoid,3.440522014125602,0.017090406876894983,1.7417586929909934e-16
GBPCAD,XAGUSD,Avoid,0.19710020805509487,-0.018412903921459087,1.8505681826073846e-16
NZDUSD,XAGUSD,Avoid,-0.1486689736963707,-1.5281791565494138,1.9730424858691572e-16
EURJPY,AUXAUD,Avoid,0.5585403955129623,0.4252626916061689,2.0807341012005033e-16
EURJPY,XAGUSD,Avoid,1.8013336533321302,0.0624049645580878,2.1369864389332634e-16
AUDUSD,XAGUSD,Avoid,-0.11996646425534609,-1.9899039725837893,2.235592587260277e-16
JPXJPY,XAGUSD,Avoid,3.7100001997032006,0.02891963838909642,2.3580534196744077e-16
USDJPY,XAGUSD,Avoid,1.7491472083842112,-0.050340967588031506,2.7222731435317806e-16
GBPJPY,XAGUSD,Avoid,1.844998625504391,0.046250986521183694,2.8025845522580515e-16
BCOUSD,USDJPY,Avoid,0.9038422990887081,0.19928114985733628,3.1486520095328235e-16
AUDCAD,XAGUSD,Avoid,-0.018712962801383765,-3.29833123813197,4.28147118902146e-16
USDCHF,XAGUSD,Avoid,-0.003863291377147982,999.0,4.512117425826443e-16
BCOUSD,XAGUSD,Avoid,1.5813397711468513,0.2231698833893758,4.600850079204579e-16
SPXUSD,AUXAUD,Tier 1: Strategic,0.9113718470944254,0.9584392970243337,5.260285360928715e-16
NZDCAD,XAGUSD,Tier 1: Strategic,-0.047414558834389386,-1.0551291837279269,1.3148804432915017e-15
EURUSD,XAGUSD,Avoid,0.05217733440671847,3.8382013156402066,1.371662896270394e-15
USDJPY,AUXAUD,Avoid,0.5423704507588096,0.3729591451237858,4.086795628815292e-15
HKXHKD,EURJPY,Avoid,2.0998927299240493,0.2781812587275188,1.2613288636050692e-13
USDJPY,NSXUSD,Avoid,0.531697015581786,0.21439228845015318,9.991065533371047e-13
GBPJPY,SPXUSD,Avoid,0.627722646331008,0.3890976973754728,2.222928185941449e-12
JPXJPY,XAUUSD,Avoid,1.4067305769602043,-0.12391791531962089,4.924819929347414e-12
EURCHF,ETXEUR,Avoid,0.015805106637556535,5.082471314996729,8.677519515266116e-12
EURCHF,JPXJPY,Avoid,0.013021549592150981,5.774547772758432,1.5819312051509713e-11
EURGBP,UKXGBP,Avoid,-0.013270261784695135,-4.478727659204698,1.586040801429449e-11
GBPJPY,NSXUSD,Avoid,0.5608284404545575,0.291392769964457,2.086840996917401e-11
EURCHF,UKXGBP,Avoid,0.014660631989272272,5.468073358108194,4.022839448191445e-11
NSXUSD,XAUUSD,Avoid,1.247441112869105,-0.030742083995062647,4.063738116920735e-11
EURCHF,NSXUSD,Avoid,0.014684280507842878,3.9981520349506967,4.320518594922949e-11
EURCHF,AUXAUD,Avoid,0.014979269721274892,6.391778868262526,5.659091359969615e-11
EURCHF,SPXUSD,Avoid,0.016437287419181844,5.225328090805909,8.201109602437405e-11
SPXUSD,XAUUSD,Avoid,1.1144936801496501,-0.029280194562817732,1.0261855451307485e-10
FRXEUR,JPXJPY,Avoid,0.8548518414709784,0.6454436746988744,1.4402481156583688e-10
GBPJPY,EURJPY,Tier 1: Strategic,1.0242495594170562,0.7460843497769697,1.6072171239041609e-10
EURCHF,XAUUSD,Avoid,0.01832115245477461,3.765286359359058,2.1890957443024765e-10
FRXEUR,USDJPY,Avoid,1.813184513797387,0.40997666417397866,2.359702223143644e-10
GRXEUR,USDJPY,Avoid,1.987569493946829,0.43509368382444,4.516237954410893e-10
BCOUSD,XAUUSD,Avoid,0.5994596216271336,0.6675743259389798,8.65301531834373e-10
GBPJPY,FRXEUR,Avoid,0.5817602432162325,0.46385973273025916,1.7292623880155662e-09
USDJPY,UKXGBP,Avoid,0.5308717602311425,0.30736760153496895,2.1117876280493354e-09
EURCHF,EURJPY,Avoid,0.026826139795375688,11.892755916494721,3.5068092739691956e-09
EURCHF,USDJPY,Avoid,0.02762917246249103,4.9847317693575475,4.248336620085872e-09
GBPUSD,XAGUSD,Avoid,0.09584961911605751,1.8086334502569625,1.093953542493207e-06
BCOUSD,GBPCAD,Avoid,8.031715482386172,-0.029665663121221934,1.43798212084769e-06
GBPJPY,GBPCAD,Avoid,9.357491218644038,0.05026532769276741,1.8518233535427312e-06
EURJPY,GBPCAD,Avoid,9.13644802761916,0.014057069513964552,1.9492909322995153e-06
USDJPY,GBPCAD,Avoid,8.87062418791652,-0.004806317549671482,3.5231006668643995e-06
FRXEUR,GBPCAD,Avoid,16.08836246672546,-0.0068881075484948815,3.951604918328587e-06
JPXJPY,GBPCAD,Avoid,18.817560014643966,-0.0035505222033160064,1.1826188881611367e-05
HKXHKD,GBPCAD,Avoid,19.183854592526245,-0.0019258151201628523,1.211062838101338e-05
EURUSD,GBPCAD,Avoid,0.26577715782262473,0.6463056998956053,1.4422709863354408e-05
GRXEUR,GBPCAD,Avoid,17.63638637220175,-0.008145963568439399,1.451107826735431e-05
AUDNZD,GBPCAD,Tier 1: Strategic,0.14717290022156868,-0.7167534319363663,5.140270494216572e-05
AUDNZD,NZDUSD,Tier 1: Strategic,-0.1954623118358994,1.234220144422708,5.161240045429211e-05
AUDCAD,GBPCAD,Avoid,-0.09340461941657538,-2.630924534924151,0.00022541590737945897
NZDUSD,AUDUSD,Avoid,1.246218890137387,0.4997020505636475,0.00023766769000611044
AUDNZD,AUDUSD,Tier 1: Strategic,-0.24589547725152025,-0.7681373155926355,0.00023799414661658725
BCOUSD,AUDUSD,Avoid,-13.325190003306014,-0.03985713059447766,0.0003823419934968646
UDXUSD,GBPCAD,Avoid,17.744354983492148,-0.014300445977781677,0.0004310926966851519
EURUSD,GBPUSD,Tier 1: Strategic,0.5462949788935714,0.859238889331006,0.0005471787657086782
USDCHF,GBPCAD,Avoid,-0.019597219762042265,6.680341618407818,0.0007660481231551645
XAGUSD,USDCAD,Avoid,9.918306503787994,-0.07970389908233871,0.000845943491440894
EURCHF,AUDUSD,Avoid,-0.411061371389564,-0.39537731354499855,0.0008555221146270734
USDJPY,USDCAD,Avoid,17.322194443986373,0.0026197787414259477,0.00110514402232092
JPXJPY,AUDUSD,Avoid,-31.179040641701025,-0.016667066813808168,0.0011840261447717596
EURJPY,USDCAD,Avoid,17.845399872106434,-0.018101312628065944,0.0011969032655142534
JPXJPY,USDCAD,Avoid,36.75925827036274,-0.011678507343155528,0.0012064421171590987
EURJPY,AUDUSD,Avoid,-15.137524907434877,-0.02313210990839105,0.0012740248588798068
GRXEUR,AUDUSD,Avoid,-29.23162481057882,-0.01434252540047162,0.001300065035555295
SPXUSD,AUDUSD,Avoid,-24.698625424897568,-0.024212979851606906,0.0013040158811825973
GRXEUR,USDCAD,Avoid,34.46271623003899,-0.010827703324888919,0.001318188385822707
FRXEUR,AUDUSD,Avoid,-26.663091985454397,-0.015056445431859824,0.0013191647735298641
HKXHKD,USDCAD,Avoid,37.479265145626925,-0.012730203959497512,0.001369743690531808
SPXUSD,USDCAD,Avoid,29.119721154043035,-0.017694291660977583,0.0013934258058576154
USDJPY,AUDUSD,Avoid,-14.694563954729563,0.006705245037672294,0.001416781435204618
AUDCAD,NZDUSD,Avoid,0.12187383863226357,1.827183445565235,0.0014919333509767628
GBPJPY,USDCAD,Avoid,18.27822343402446,-0.018088514473434847,0.0015068180053203597
NZDCAD,GBPCAD,Avoid,-0.24076700043659732,-1.4567098966692984,0.0015270804252436928
FRXEUR,USDCAD,Avoid,31.43519901612111,-0.012143027441701228,0.0015340886101302812
HKXHKD,AUDUSD,Avoid,-31.793596297712554,-0.02096305900871268,0.0015833023936325842
GBPJPY,AUDUSD,Avoid,-15.504743485751133,-0.018749749759415367,0.0016000512927493219
ETXEUR,AUDUSD,Avoid,-25.580970452908616,-0.01680976738284639,0.002073916385642571
BCOUSD,USDCAD,Avoid,15.722896735470714,-0.0472657238001316,0.002627918462017887
BCOUSD,NZDUSD,Avoid,-10.67448200370955,-0.028338998877456976,0.002677810213684965
ETXEUR,USDCAD,Avoid,30.126346546494595,-0.01279788537643647,0.002680416920056913
EURCHF,NZDUSD,Avoid,-0.32832272044371896,-0.43359917609424153,0.0034163274074876333
EURUSD,NZDUSD,Tier 1: Strategic,-0.3535923494174267,-1.2003920200268112,0.003563482531162606
EURCHF,GBPUSD,Avoid,0.5067555550744444,0.27904696065558243,0.003589126886468781
EURUSD,AUDUSD,Tier 1: Strategic,-0.4428854609952334,-1.0134542627223586,0.0038117852427656035
EURCHF,EURGBP,Avoid,-1.1277512815955788,-0.1045306068444561,0.004162491587062748
AUDNZD,USDCAD,Avoid,0.29152448990724544,-0.32613844548551785,0.004337121313199479
BCOUSD,GBPUSD,Avoid,16.451745143432564,0.021005637868218296,0.004601254762719719
UDXUSD,NZDUSD,Avoid,-23.682873622661734,-0.005429506019894757,0.004899748247586313
ETXEUR,NZDUSD,Avoid,-20.55146876092626,-0.011735536987550641,0.005972296631067151
GBPUSD,EURGBP,Avoid,-2.217321038435463,0.2367399153263625,0.007398430187220941
EURUSD,EURGBP,Avoid,-1.2178486737156102,-0.18118065716319406,0.007410320341056811
EURCHF,GBPCAD,Avoid,0.24620576185009532,0.16901582675605933,0.007731232901930759
UDXUSD,AUDUSD,Avoid,-29.77204409439939,-0.021712417274676158,0.007854387703343194
NZDCAD,NZDUSD,Avoid,0.3175864822369483,1.4554047687330278,0.007897257138134788
ETXEUR,GBPUSD,Avoid,31.55265763015095,0.007374914354839334,0.008410564561194473
USDCHF,NZDUSD,Avoid,0.02530405019638554,-11.154777847701618,0.009291016347060074
GBPCAD,AUDUSD,Avoid,-1.6595703452513941,0.04641095358473919,0.009424031772028194
AUDCAD,AUDUSD,Avoid,0.1505712943149406,2.305603038932476,0.010104728568481318
AUDNZD,GBPUSD,Avoid,0.30341214927264215,-0.10611174106545873,0.01123204270303916
UDXUSD,USDCAD,Avoid,35.265373386798245,-0.013717240552012086,0.012191904702437851
AUDCAD,GBPUSD,Avoid,-0.18720151196502255,-0.3481640260993251,0.012853346557442908
EURUSD,USDCAD,Tier 2: Tactical,0.5231173216179618,-0.7047562707139502,0.013081241921172453
GBPCAD,GBPUSD,Avoid,2.047774172655918,0.25666522310670603,0.01381468423170621
JPXJPY,NZDUSD,Avoid,-25.006935194172936,-0.01015316403785023,0.014071137064690474
GBPUSD,NZDUSD,Avoid,-0.6478759681355575,-0.6135987943082281,0.01441091228499178
SPXUSD,NZDUSD,Avoid,-19.80910571338445,-0.01715923318074131,0.014699269800032212
GRXEUR,NZDUSD,Avoid,-23.439848798366214,-0.007144535136224251,0.014775676682823067
FRXEUR,NZDUSD,Avoid,-21.381285474451882,-0.00916613882790907,0.014856552352206774
HKXHKD,GBPUSD,Avoid,39.244081020156216,0.00862886853131063,0.015093476317487082
FRXEUR,GBPUSD,Avoid,32.913478640371146,0.005778939865262185,0.015118903450200531
GRXEUR,GBPUSD,Avoid,36.08274007173327,0.004134802004147023,0.015355939160235406
JPXJPY,GBPUSD,Avoid,38.49164662756397,0.007079147668019987,0.015555958618446962
EURJPY,NZDUSD,Avoid,-12.141905337277153,-0.021062547951331795,0.015636229715107617
GBPJPY,GBPUSD,Avoid,19.141025582692677,0.03895736065555464,0.016434690999845483
USDJPY,GBPUSD,Avoid,18.141009335413102,-0.00438721531773629,0.016435091872927462
USDJPY,NZDUSD,Avoid,-11.788250906232543,0.014311425679700014,0.016470304206861498
NZDCAD,AUDUSD,Avoid,0.3967773731983691,0.39096048309891446,0.01660981474626575
EURJPY,GBPUSD,Avoid,18.687396580952377,0.020810001519953727,0.01669504349595116
GBPJPY,NZDUSD,Avoid,-12.436138749711175,-0.01838667248159112,0.016875601829450828
HKXHKD,NZDUSD,Avoid,-25.497391525601685,-0.015608644110774506,0.017573605766574848
GBPUSD,AUDUSD,Avoid,-0.8101658056983801,-0.48115811938821695,0.019338499329750694
GBPUSD,USDCAD,Avoid,0.9560133042777956,-0.39435081308055886,0.019497833079533792
